price,number_of_reviews,,,,,
105,5,,,,,
300,0,,,,,
2000,0,,,,,
600,0,,,,,
60,2,,,,,
600,0,,,,,
1000,0,,,,,
50,3,,,,,
71,9,,,,,
40,5,,,,,
40,1,,,,,
1500,0,,,,,
100,0,,,,,
29,4,,,,,
900,0,,,,,
92,1,,,,,
100,0,,,,,
105,5,,,,,
50,0,,,,,
125,1,,,,,
150,0,,,,,
118,0,,,,,
300,0,,,,,
70,1,,,,,
600,0,,,,,
900,0,,,,,
105,1,,,,,
30,0,,,,,
380,0,,,,,
70,15,,,,,
500,0,,,,,
500,0,,,,,
800,0,,,,,
75,0,,,,,
100,0,,,,,
124,2,,,,,
190,0,,,,,
250,1,,,,,
43,1,,,,,
1200,0,,,,,
690,0,,,,,
750,0,,,,,
120,0,,,,,
90,6,,,,,
160,0,,,,,
45,17,,,,,
100,1,,,,,
83,0,,,,,
450,1,,,,,
453,0,,,,,
200,0,,,,,
200,1,,,,,
215,3,,,,,
120,0,,,,,
750,0,,,,,
650,0,,,,,
600,0,,,,,
600,0,,,,,
980,1,,,,,
110,6,,,,,
41,5,,,,,
200,0,,,,,
100,0,,,,,
3000,0,,,,,
300,0,,,,,
65,13,,,,,
70,3,,,,,
79,0,,,,,
45,0,,,,,
700,0,,,,,
49,0,,,,,
58,5,,,,,
200,0,,,,,
1500,1,,,,,
1000,0,,,,,
49,1,,,,,
253,0,,,,,
550,0,,,,,
40,2,,,,,
300,0,,,,,
2700,0,,,,,
50,1,,,,,
259,0,,,,,
50,2,,,,,
49,1,,,,,
95,0,,,,,
250,0,,,,,
35,1,,,,,
35,3,,,,,
49,1,,,,,
700,0,,,,,
650,0,,,,,
38,1,,,,,
500,0,,,,,
100,0,,,,,
3000,0,,,,,
2200,0,,,,,
28,0,,,,,
110,1,,,,,
65,6,,,,,
100,1,,,,,
27,15,,,,,
28,2,,,,,
22,8,,,,,
185,1,,,,,
30,3,,,,,
4000,0,,,,,
550,0,,,,,
55,4,,,,,
55,18,,,,,
300,0,,,,,
127,0,,,,,
34,5,,,,,
60,17,,,,,
150,1,,,,,
400,0,,,,,
100,4,,,,,
50,1,,,,,
110,9,,,,,
500,0,,,,,
499,0,,,,,
200,1,,,,,
130,1,,,,,
40,4,,,,,
250,0,,,,,
22,1,,,,,
170,2,,,,,
300,0,,,,,
18,13,,,,,
38,0,,,,,
182,1,,,,,
9999,2,,,,,
195,0,,,,,
31,6,,,,,
800,0,,,,,
27,0,,,,,
280,0,,,,,
400,0,,,,,
20,2,,,,,
1100,0,,,,,
500,0,,,,,
900,0,,,,,
300,0,,,,,
200,1,,,,,
450,0,,,,,
1000,0,,,,,
90,0,,,,,
70,23,,,,,
110,0,,,,,
168,0,,,,,
125,1,,,,,
42,4,,,,,
300,0,,,,,
60,1,,,,,
115,0,,,,,
90,1,,,,,
600,0,,,,,
550,0,,,,,
180,0,,,,,
400,0,,,,,
1500,0,,,,,
375,0,,,,,
225,0,,,,,
29,2,,,,,
300,0,,,,,
200,1,,,,,
46,4,,,,,
175,1,,,,,
400,0,,,,,
800,0,,,,,
20,48,,,,,
70,12,,,,,
50,0,,,,,
300,0,,,,,
70,0,,,,,
18,37,,,,,
2000,0,,,,,
450,0,,,,,
200,0,,,,,
120,2,,,,,
500,0,,,,,
65,9,,,,,
350,0,,,,,
30,0,,,,,
750,0,,,,,
17,7,,,,,
400,0,,,,,
100,0,,,,,
75,0,,,,,
45,0,,,,,
20,1,,,,,
200,0,,,,,
80,1,,,,,
750,0,,,,,
49,2,,,,,
30,9,,,,,
50,0,,,,,
90,2,,,,,
250,6,,,,,
105,15,,,,,
600,0,,,,,
100,5,,,,,
150,0,,,,,
530,0,,,,,
420,0,,,,,
50,3,,,,,
200,1,,,,,
1500,0,,,,,
350,0,,,,,
240,0,,,,,
150,0,,,,,
60,7,,,,,
150,0,,,,,
600,0,,,,,
120,0,,,,,
22,11,,,,,
930,0,,,,,
490,0,,,,,
500,0,,,,,
290,6,,,,,
400,0,,,,,
50,10,,,,,
23,9,,,,,
340,0,,,,,
55,0,,,,,
175,0,,,,,
100,4,,,,,
340,0,,,,,
70,0,,,,,
35,27,,,,,
300,0,,,,,
69,3,,,,,
42,2,,,,,
100,2,,,,,
678,0,,,,,
65,2,,,,,
90,10,,,,,
300,0,,,,,
519,0,,,,,
65,4,,,,,
150,1,,,,,
50,13,,,,,
159,1,,,,,
120,0,,,,,
400,0,,,,,
750,0,,,,,
350,1,,,,,
20,1,,,,,
48,1,,,,,
250,0,,,,,
150,0,,,,,
65,4,,,,,
40,3,,,,,
350,0,,,,,
45,5,,,,,
65,3,,,,,
230,0,,,,,
60,0,,,,,
260,0,,,,,
500,0,,,,,
150,0,,,,,
700,0,,,,,
400,0,,,,,
99,1,,,,,
150,1,,,,,
300,0,,,,,
700,0,,,,,
150,1,,,,,
120,1,,,,,
800,0,,,,,
300,0,,,,,
5000,0,,,,,
550,0,,,,,
180,1,,,,,
1000,0,,,,,
300,0,,,,,
349,0,,,,,
400,0,,,,,
349,0,,,,,
650,0,,,,,
52,6,,,,,
150,1,,,,,
65,22,,,,,
150,0,,,,,
300,0,,,,,
1500,0,,,,,
3000,0,,,,,
500,0,,,,,
140,9,,,,,
100,0,,,,,
69,12,,,,,
121,1,,,,,
150,1,,,,,
600,0,,,,,
55,1,,,,,
350,0,,,,,
450,0,,,,,
25,6,,,,,
400,0,,,,,
220,1,,,,,
121,0,,,,,
280,0,,,,,
1075,0,,,,,
125,0,,,,,
120,3,,,,,
80,1,,,,,
97,12,,,,,
25,2,,,,,
61,6,,,,,
45,1,,,,,
110,0,,,,,
400,0,,,,,
500,0,,,,,
60,4,,,,,
200,13,,,,,
300,0,,,,,
57,4,,,,,
170,0,,,,,
55,7,,,,,
500,0,,,,,
150,0,,,,,
600,0,,,,,
200,1,,,,,
300,0,,,,,
220,0,,,,,
79,13,,,,,
300,7,,,,,
36,7,,,,,
95,16,,,,,
200,1,,,,,
195,0,,,,,
45,1,,,,,
500,0,,,,,
2000,0,,,,,
150,0,,,,,
1100,0,,,,,
700,0,,,,,
400,0,,,,,
150,0,,,,,
35,2,,,,,
400,0,,,,,
20,1,,,,,
44,7,,,,,
900,0,,,,,
800,0,,,,,
500,0,,,,,
120,0,,,,,
19,0,,,,,
107,0,,,,,
250,2,,,,,
75,2,,,,,
360,0,,,,,
900,0,,,,,
130,2,,,,,
280,0,,,,,
35,4,,,,,
145,0,,,,,
250,0,,,,,
2400,0,,,,,
155,0,,,,,
300,0,,,,,
89,0,,,,,
300,0,,,,,
60,6,,,,,
250,0,,,,,
260,0,,,,,
55,11,,,,,
60,4,,,,,
300,0,,,,,
225,0,,,,,
90,9,,,,,
350,1,,,,,
180,1,,,,,
170,0,,,,,
40,2,,,,,
150,0,,,,,
17,2,,,,,
36,0,,,,,
400,0,,,,,
400,0,,,,,
226,4,,,,,
65,8,,,,,
39,2,,,,,
300,0,,,,,
450,0,,,,,
29,1,,,,,
185,0,,,,,
80,2,,,,,
799,0,,,,,
84,1,,,,,
1500,0,,,,,
800,0,,,,,
500,0,,,,,
100,2,,,,,
250,0,,,,,
100,1,,,,,
300,0,,,,,
250,0,,,,,
50,0,,,,,
60,4,,,,,
75,0,,,,,
25,0,,,,,
50,1,,,,,
101,0,,,,,
200,0,,,,,
350,0,,,,,
750,0,,,,,
560,0,,,,,
900,0,,,,,
56,0,,,,,
80,0,,,,,
800,0,,,,,
149,0,,,,,
300,0,,,,,
300,0,,,,,
30,2,,,,,
220,1,,,,,
700,1,,,,,
250,0,,,,,
250,0,,,,,
78,18,,,,,
78,13,,,,,
300,0,,,,,
165,2,,,,,
170,0,,,,,
200,0,,,,,
300,0,,,,,
800,0,,,,,
400,0,,,,,
100,8,,,,,
200,0,,,,,
500,0,,,,,
1600,0,,,,,
60,1,,,,,
45,0,,,,,
40,3,,,,,
55,12,,,,,
85,23,,,,,
150,0,,,,,
25,2,,,,,
75,9,,,,,
250,0,,,,,
700,0,,,,,
800,0,,,,,
250,0,,,,,
1000,0,,,,,
65,0,,,,,
70,10,,,,,
400,0,,,,,
90,0,,,,,
250,0,,,,,
300,0,,,,,
200,16,,,,,
220,0,,,,,
245,0,,,,,
40,0,,,,,
75,7,,,,,
50,15,,,,,
120,1,,,,,
500,0,,,,,
40,0,,,,,
40,9,,,,,
600,0,,,,,
100,0,,,,,
150,0,,,,,
150,10,,,,,
53,0,,,,,
45,13,,,,,
600,0,,,,,
45,0,,,,,
250,0,,,,,
150,1,,,,,
350,0,,,,,
69,11,,,,,
270,0,,,,,
42,4,,,,,
271,0,,,,,
400,0,,,,,
90,4,,,,,
600,0,,,,,
75,2,,,,,
360,0,,,,,
31,7,,,,,
1000,0,,,,,
1000,0,,,,,
300,2,,,,,
64,1,,,,,
62,11,,,,,
250,0,,,,,
90,5,,,,,
150,6,,,,,
25,0,,,,,
160,1,,,,,
60,14,,,,,
140,30,,,,,
230,0,,,,,
30,19,,,,,
45,4,,,,,
150,0,,,,,
123,4,,,,,
905,0,,,,,
65,8,,,,,
65,6,,,,,
87,3,,,,,
120,1,,,,,
2000,0,,,,,
40,0,,,,,
60,18,,,,,
100,10,,,,,
70,0,,,,,
150,1,,,,,
500,0,,,,,
250,0,,,,,
400,0,,,,,
40,1,,,,,
299,0,,,,,
80,0,,,,,
60,13,,,,,
29,5,,,,,
35,0,,,,,
800,0,,,,,
400,1,,,,,
250,0,,,,,
397,0,,,,,
370,0,,,,,
250,0,,,,,
300,0,,,,,
38,23,,,,,
167,9,,,,,
50,9,,,,,
40,3,,,,,
39,9,,,,,
100,0,,,,,
190,0,,,,,
270,0,,,,,
800,0,,,,,
38,1,,,,,
180,0,,,,,
1500,0,,,,,
520,0,,,,,
60,0,,,,,
12,3,,,,,
3500,0,,,,,
37,4,,,,,
60,0,,,,,
337,0,,,,,
75,24,,,,,
40,0,,,,,
800,0,,,,,
118,1,,,,,
225,0,,,,,
110,0,,,,,
200,21,,,,,
120,11,,,,,
1499,0,,,,,
800,0,,,,,
200,0,,,,,
200,0,,,,,
500,0,,,,,
1100,0,,,,,
500,0,,,,,
25,2,,,,,
125,0,,,,,
25,4,,,,,
45,0,,,,,
30,0,,,,,
400,0,,,,,
1262,3,,,,,
69,4,,,,,
1200,0,,,,,
500,0,,,,,
150,2,,,,,
500,0,,,,,
65,5,,,,,
800,0,,,,,
60,2,,,,,
78,0,,,,,
400,0,,,,,
250,0,,,,,
80,9,,,,,
400,0,,,,,
150,1,,,,,
100,0,,,,,
36,2,,,,,
550,0,,,,,
800,0,,,,,
250,1,,,,,
65,3,,,,,
600,0,,,,,
250,1,,,,,
65,53,,,,,
38,0,,,,,
450,0,,,,,
50,1,,,,,
45,4,,,,,
110,1,,,,,
55,0,,,,,
102,0,,,,,
600,0,,,,,
275,0,,,,,
600,0,,,,,
220,0,,,,,
60,0,,,,,
40,3,,,,,
36,1,,,,,
50,6,,,,,
45,1,,,,,
130,5,,,,,
195,0,,,,,
90,39,,,,,
167,0,,,,,
90,1,,,,,
49,0,,,,,
200,0,,,,,
279,0,,,,,
200,0,,,,,
245,0,,,,,
245,0,,,,,
190,1,,,,,
250,0,,,,,
450,0,,,,,
155,0,,,,,
210,0,,,,,
210,0,,,,,
25,20,,,,,
150,0,,,,,
80,0,,,,,
80,2,,,,,
600,0,,,,,
345,0,,,,,
240,0,,,,,
60,2,,,,,
30,0,,,,,
200,0,,,,,
200,0,,,,,
70,2,,,,,
1600,0,,,,,
125,1,,,,,
200,1,,,,,
152,0,,,,,
35,9,,,,,
500,0,,,,,
400,0,,,,,
59,0,,,,,
71,5,,,,,
100,1,,,,,
550,0,,,,,
50,1,,,,,
150,0,,,,,
47,0,,,,,
400,0,,,,,
200,0,,,,,
25,5,,,,,
2500,0,,,,,
100,0,,,,,
60,0,,,,,
400,0,,,,,
800,0,,,,,
850,0,,,,,
41,0,,,,,
390,0,,,,,
300,0,,,,,
160,0,,,,,
135,0,,,,,
49,1,,,,,
190,0,,,,,
300,0,,,,,
600,0,,,,,
500,1,,,,,
1500,0,,,,,
42,0,,,,,
300,1,,,,,
120,0,,,,,
500,0,,,,,
1200,0,,,,,
160,0,,,,,
30,0,,,,,
300,0,,,,,
150,1,,,,,
350,0,,,,,
204,0,,,,,
50,3,,,,,
500,0,,,,,
80,17,,,,,
375,6,,,,,
80,9,,,,,
50,0,,,,,
200,0,,,,,
1820,0,,,,,
65,15,,,,,
40,4,,,,,
120,22,,,,,
2,2019/9/10,,,,,
400,0,,,,,
26,3,,,,,
900,0,,,,,
200,0,,,,,
150,0,,,,,
59,0,,,,,
70,23,,,,,
17,5,,,,,
40,1,,,,,
300,0,,,,,
62,6,,,,,
47,1,,,,,
25,29,,,,,
500,0,,,,,
600,0,,,,,
100,0,,,,,
120,0,,,,,
150,1,,,,,
220,0,,,,,
100,0,,,,,
500,0,,,,,
900,0,,,,,
500,0,,,,,
60,3,,,,,
140,0,,,,,
150,0,,,,,
800,0,,,,,
110,1,,,,,
300,0,,,,,
450,0,,,,,
1000,0,,,,,
350,0,,,,,
25,1,,,,,
45,1,,,,,
600,0,,,,,
200,0,,,,,
1000,0,,,,,
195,0,,,,,
1000,0,,,,,
500,0,,,,,
245,0,,,,,
300,0,,,,,
500,0,,,,,
115,1,,,,,
200,0,,,,,
450,0,,,,,
42,1,,,,,
650,0,,,,,
1000,0,,,,,
40,1,,,,,
400,0,,,,,
300,0,,,,,
750,0,,,,,
100,1,,,,,
420,0,,,,,
150,0,,,,,
200,0,,,,,
50,5,,,,,
600,0,,,,,
35,4,,,,,
700,0,,,,,
55,0,,,,,
30,5,,,,,
3000,0,,,,,
170,0,,,,,
100,0,,,,,
50,2,,,,,
100,0,,,,,
2000,0,,,,,
80,0,,,,,
1000,0,,,,,
23,6,,,,,
650,0,,,,,
500,0,,,,,
100,0,,,,,
40,0,,,,,
350,0,,,,,
567,0,,,,,
45,3,,,,,
369,0,,,,,
120,1,,,,,
210,0,,,,,
580,0,,,,,
250,0,,,,,
500,0,,,,,
150,0,,,,,
1500,0,,,,,
200,0,,,,,
500,0,,,,,
68,0,,,,,
950,0,,,,,
300,0,,,,,
300,0,,,,,
40,1,,,,,
65,0,,,,,
850,0,,,,,
120,8,,,,,
200,0,,,,,
120,0,,,,,
40,2,,,,,
140,0,,,,,
38,2,,,,,
140,0,,,,,
900,0,,,,,
400,0,,,,,
38,3,,,,,
48,15,,,,,
125,0,,,,,
1000,0,,,,,
450,0,,,,,
95,8,,,,,
150,1,,,,,
80,0,,,,,
47,4,,,,,
55,11,,,,,
59,11,,,,,
150,0,,,,,
150,0,,,,,
60,21,,,,,
249,0,,,,,
110,0,,,,,
37,5,,,,,
500,0,,,,,
59,3,,,,,
66,1,,,,,
150,0,,,,,
38,4,,,,,
400,0,,,,,
770,0,,,,,
15,0,,,,,
250,0,,,,,
120,8,,,,,
25,21,,,,,
35,1,,,,,
89,22,,,,,
400,0,,,,,
300,0,,,,,
400,0,,,,,
400,0,,,,,
700,0,,,,,
250,0,,,,,
21,1,,,,,
150,1,,,,,
40,1,,,,,
60,0,,,,,
75,2,,,,,
25,0,,,,,
69,3,,,,,
100,0,,,,,
16,0,,,,,
300,0,,,,,
280,0,,,,,
18,0,,,,,
187,0,,,,,
110,0,,,,,
16,1,,,,,
18,1,,,,,
350,0,,,,,
179,0,,,,,
85,0,,,,,
17,11,,,,,
500,0,,,,,
350,0,,,,,
100,0,,,,,
165,4,,,,,
250,0,,,,,
500,0,,,,,
50,0,,,,,
125,1,,,,,
100,1,,,,,
500,0,,,,,
300,0,,,,,
80,10,,,,,
55,5,,,,,
1500,0,,,,,
350,0,,,,,
75,11,,,,,
50,8,,,,,
2000,0,,,,,
21,0,,,,,
300,0,,,,,
120,12,,,,,
2550,0,,,,,
500,0,,,,,
550,0,,,,,
350,0,,,,,
227,0,,,,,
250,0,,,,,
499,4,,,,,
600,0,,,,,
70,10,,,,,
500,0,,,,,
300,0,,,,,
200,0,,,,,
600,0,,,,,
50,1,,,,,
200,0,,,,,
500,0,,,,,
100,0,,,,,
1500,0,,,,,
230,0,,,,,
118,1,,,,,
73,2,,,,,
1000,0,,,,,
70,2,,,,,
42,6,,,,,
22,1,,,,,
550,0,,,,,
30,0,,,,,
120,0,,,,,
80,0,,,,,
1000,0,,,,,
400,0,,,,,
600,0,,,,,
250,0,,,,,
400,0,,,,,
48,5,,,,,
500,0,,,,,
300,0,,,,,
1500,0,,,,,
200,0,,,,,
80,16,,,,,
35,15,,,,,
6000,0,,,,,
130,7,,,,,
600,0,,,,,
500,0,,,,,
220,0,,,,,
300,0,,,,,
300,0,,,,,
62,5,,,,,
250,0,,,,,
45,1,,,,,
85,3,,,,,
199,0,,,,,
60,0,,,,,
90,0,,,,,
600,0,,,,,
240,0,,,,,
180,0,,,,,
150,0,,,,,
175,0,,,,,
100,1,,,,,
35,1,,,,,
140,0,,,,,
600,0,,,,,
195,0,,,,,
120,0,,,,,
40,4,,,,,
920,0,,,,,
250,0,,,,,
55,1,,,,,
300,0,,,,,
295,0,,,,,
950,0,,,,,
16,1,,,,,
820,0,,,,,
50,4,,,,,
250,0,,,,,
300,0,,,,,
65,28,,,,,
150,0,,,,,
250,0,,,,,
350,0,,,,,
250,1,,,,,
Entire home/apt,1,84,,,,
999,0,,,,,
250,0,,,,,
289,0,,,,,
2000,0,,,,,
400,0,,,,,
200,0,,,,,
500,0,,,,,
200,0,,,,,
75,1,,,,,
80,0,,,,,
700,0,,,,,
250,0,,,,,
900,0,,,,,
1800,0,,,,,
600,0,,,,,
80,1,,,,,
65,14,,,,,
400,0,,,,,
25,0,,,,,
180,0,,,,,
40,2,,,,,
150,0,,,,,
36,26,,,,,
600,0,,,,,
1000,0,,,,,
6000,0,,,,,
120,2,,,,,
30,4,,,,,
180,0,,,,,
300,0,,,,,
399,0,,,,,
1350,0,,,,,
650,0,,,,,
450,0,,,,,
65,13,,,,,
800,0,,,,,
350,0,,,,,
80,6,,,,,
190,0,,,,,
40,0,,,,,
600,0,,,,,
42,0,,,,,
200,0,,,,,
1100,0,,,,,
500,0,,,,,
130,4,,,,,
50,1,,,,,
600,0,,,,,
950,0,,,,,
500,0,,,,,
650,0,,,,,
500,0,,,,,
169,0,,,,,
1000,0,,,,,
120,0,,,,,
150,0,,,,,
500,0,,,,,
43,0,,,,,
80,0,,,,,
55,3,,,,,
45,3,,,,,
650,0,,,,,
400,0,,,,,
130,2,,,,,
1000,0,,,,,
120,0,,,,,
300,0,,,,,
33,0,,,,,
95,12,,,,,
750,0,,,,,
390,0,,,,,
350,0,,,,,
500,0,,,,,
75,8,,,,,
90,6,,,,,
45,2,,,,,
200,0,,,,,
250,0,,,,,
1000,0,,,,,
45,4,,,,,
65,13,,,,,
36,0,,,,,
150,0,,,,,
35,0,,,,,
50,1,,,,,
30,1,,,,,
350,0,,,,,
50,1,,,,,
25,1,,,,,
3000,0,,,,,
69,15,,,,,
61,3,,,,,
42,2,,,,,
75,6,,,,,
3,,,,,,
90,3,,,,,
1100,0,,,,,
49,0,,,,,
900,0,,,,,
115,0,,,,,
400,0,,,,,
300,0,,,,,
300,0,,,,,
3000,0,,,,,
20,6,,,,,
800,0,,,,,
500,0,,,,,
25,3,,,,,
500,0,,,,,
20,8,,,,,
400,1,,,,,
20,2,,,,,
20,4,,,,,
20,4,,,,,
200,0,,,,,
100,0,,,,,
1000,0,,,,,
20,9,,,,,
18,6,,,,,
20,4,,,,,
150,0,,,,,
100,2,,,,,
120,8,,,,,
20,3,,,,,
999,1,,,,,
185,0,,,,,
100,1,,,,,
2950,0,,,,,
1500,0,,,,,
120,1,,,,,
75,7,,,,,
180,1,,,,,
300,0,,,,,
30,1,,,,,
30,5,,,,,
200,0,,,,,
35,8,,,,,
400,0,,,,,
500,0,,,,,
500,0,,,,,
60,1,,,,,
1262,1,,,,,
50,0,,,,,
25,1,,,,,
900,0,,,,,
70,21,,,,,
250,0,,,,,
55,2,,,,,
55,0,,,,,
300,0,,,,,
800,0,,,,,
400,0,,,,,
125,0,,,,,
290,0,,,,,
55,1,,,,,
40,0,,,,,
600,0,,,,,
150,0,,,,,
900,0,,,,,
500,0,,,,,
300,0,,,,,
50,5,,,,,
125,0,,,,,
1500,0,,,,,
35,2,,,,,
259,0,,,,,
200,1,,,,,
200,0,,,,,
60,1,,,,,
130,1,,,,,
84,10,,,,,
50,0,,,,,
40,0,,,,,
150,1,,,,,
600,0,,,,,
79,13,,,,,
110,2,,,,,
150,0,,,,,
1500,0,,,,,
250,0,,,,,
1000,0,,,,,
150,0,,,,,
35,0,,,,,
90,24,,,,,
500,0,,,,,
1000,0,,,,,
225,0,,,,,
500,0,,,,,
600,0,,,,,
21,21,,,,,
30,15,,,,,
3500,0,,,,,
45,19,,,,,
135,0,,,,,
3990,0,,,,,
70,0,,,,,
100,1,,,,,
1200,0,,,,,
1111,0,,,,,
226,0,,,,,
200,0,,,,,
100,0,,,,,
75,0,,,,,
350,0,,,,,
150,0,,,,,
25,0,,,,,
100,11,,,,,
250,0,,,,,
31,0,,,,,
55,0,,,,,
1000,0,,,,,
700,0,,,,,
850,0,,,,,
120,13,,,,,
1262,1,,,,,
150,0,,,,,
200,0,,,,,
500,0,,,,,
55,8,,,,,
50,0,,,,,
150,1,,,,,
52,8,,,,,
46,24,,,,,
60,0,,,,,
500,0,,,,,
1000,0,,,,,
100,1,,,,,
500,0,,,,,
250,0,,,,,
61,0,,,,,
110,3,,,,,
33,0,,,,,
90,3,,,,,
100,1,,,,,
39,0,,,,,
69,12,,,,,
400,0,,,,,
350,0,,,,,
270,0,,,,,
300,0,,,,,
80,0,,,,,
150,0,,,,,
140,23,,,,,
500,0,,,,,
70,8,,,,,
60,4,,,,,
700,0,,,,,
140,32,,,,,
25,13,,,,,
250,0,,,,,
800,0,,,,,
19,3,,,,,
150,1,,,,,
40,0,,,,,
75,0,,,,,
300,0,,,,,
600,0,,,,,
89,0,,,,,
300,0,,,,,
63,3,,,,,
79,5,,,,,
300,0,,,,,
50,9,,,,,
100,0,,,,,
460,0,,,,,
50,1,,,,,
750,0,,,,,
750,0,,,,,
500,0,,,,,
90,0,,,,,
80,0,,,,,
60,1,,,,,
40,0,,,,,
500,0,,,,,
600,0,,,,,
1200,0,,,,,
53,0,,,,,
79,1,,,,,
60,6,,,,,
70,24,,,,,
800,0,,,,,
200,0,,,,,
30,5,,,,,
120,0,,,,,
40,0,,,,,
300,0,,,,,
1200,0,,,,,
600,0,,,,,
100,0,,,,,
700,0,,,,,
150,0,,,,,
25,0,,,,,
500,0,,,,,
131,6,,,,,
150,0,,,,,
55,6,,,,,
32,1,,,,,
200,0,,,,,
23,9,,,,,
50,1,,,,,
3000,0,,,,,
40,4,,,,,
18,0,,,,,
40,6,,,,,
60,1,,,,,
350,0,,,,,
3000,0,,,,,
600,0,,,,,
600,0,,,,,
35,9,,,,,
1900,0,,,,,
60,6,,,,,
37,5,,,,,
500,0,,,,,
39,0,,,,,
50,0,,,,,
800,0,,,,,
300,0,,,,,
136,0,,,,,
900,0,,,,,
80,0,,,,,
300,0,,,,,
200,0,,,,,
300,0,,,,,
60,3,,,,,
69,4,,,,,
55,1,,,,,
65,0,,,,,
150,0,,,,,
30,10,,,,,
30,7,,,,,
100,3,,,,,
120,0,,,,,
30,2,,,,,
35,2,,,,,
350,0,,,,,
2500,0,,,,,
75,0,,,,,
93,1,,,,,
70,0,,,,,
400,0,,,,,
600,0,,,,,
100,0,,,,,
26,1,,,,,
900,0,,,,,
100,0,,,,,
82,4,,,,,
25,8,,,,,
450,0,,,,,
600,0,,,,,
98,8,,,,,
35,5,,,,,
750,0,,,,,
150,0,,,,,
200,0,,,,,
800,0,,,,,
105,3,,,,,
98,17,,,,,
100,0,,,,,
400,0,,,,,
40,0,,,,,
45,4,,,,,
35,0,,,,,
120,4,,,,,
90,3,,,,,
28,0,,,,,
23,3,,,,,
25,1,,,,,
48,7,,,,,
50,1,,,,,
66,3,,,,,
56,5,,,,,
30,5,,,,,
100,2,,,,,
50,0,,,,,
79,1,,,,,
79,0,,,,,
125,5,,,,,
54,7,,,,,
25,1,,,,,
28,10,,,,,
40,9,,,,,
100,0,,,,,
100,0,,,,,
95,4,,,,,
20,15,,,,,
50,1,,,,,
85,3,,,,,
38,7,,,,,
50,11,,,,,
120,3,,,,,
55,1,,,,,
95,8,,,,,
69,7,,,,,
95,4,,,,,
195,0,,,,,
60,9,,,,,
39,1,,,,,
25,0,,,,,
114,6,,,,,
24,2,,,,,
40,0,,,,,
30,0,,,,,
45,2,,,,,
100,0,,,,,
40,4,,,,,
28,5,,,,,
15,2,,,,,
88,1,,,,,
48,0,,,,,
25,0,,,,,
95,8,,,,,
95,4,,,,,
140,8,,,,,
19,4,,,,,
42,1,,,,,
90,19,,,,,
215,1,,,,,
50,0,,,,,
108,0,,,,,
99,2,,,,,
30,1,,,,,
25,18,,,,,
30,24,,,,,
20,0,,,,,
85,0,,,,,
400,0,,,,,
40,0,,,,,
49,5,,,,,
22,1,,,,,
55,5,,,,,
90,8,,,,,
71,3,,,,,
28,4,,,,,
60,0,,,,,
28,3,,,,,
85,2,,,,,
9,0,,,,,
30,1,,,,,
100,1,,,,,
40,0,,,,,
30,1,,,,,
90,19,,,,,
56,5,,,,,
30,0,,,,,
48,12,,,,,
190,2,,,,,
80,1,,,,,
65,1,,,,,
85,1,,,,,
55,3,,,,,
100,2,,,,,
30,1,,,,,
48,0,,,,,
25,6,,,,,
35,5,,,,,
145,5,,,,,
120,0,,,,,
75,0,,,,,
89,3,,,,,
69,21,,,,,
13,2,,,,,
16,2,,,,,
11,2,,,,,
12,2,,,,,
80,11,,,,,
50,5,,,,,
115,2,,,,,
300,2,,,,,
95,9,,,,,
190,5,,,,,
95,7,,,,,
95,11,,,,,
40,0,,,,,
95,7,,,,,
42,3,,,,,
300,24,,,,,
33,1,,,,,
59,0,,,,,
60,0,,,,,
1000,0,,,,,
258,0,,,,,
155,0,,,,,
69,4,,,,,
69,4,,,,,
1000,1,,,,,
30,4,,,,,
25,7,,,,,
24,4,,,,,
1000,0,,,,,
42,11,,,,,
28,4,,,,,
110,1,,,,,
85,6,,,,,
19,0,,,,,
1262,1,,,,,
40,4,,,,,
40,5,,,,,
100,0,,,,,
30,0,,,,,
30,0,,,,,
30,0,,,,,
30,0,,,,,
30,0,,,,,
30,0,,,,,
30,2,,,,,
90,0,,,,,
80,0,,,,,
37,0,,,,,
75,1,,,,,
50,1,,,,,
30,1,,,,,
40,0,,,,,
40,0,,,,,
35,12,,,,,
100,0,,,,,
85,0,,,,,
30,0,,,,,
100,1,,,,,
49,0,,,,,
180,0,,,,,
18,16,,,,,
40,2,,,,,
50,1,,,,,
70,5,,,,,
115,0,,,,,
30,3,,,,,
130,7,,,,,
160,0,,,,,
25,0,,,,,
25,0,,,,,
25,0,,,,,
18,0,,,,,
39,0,,,,,
30,4,,,,,
85,4,,,,,
15,3,,,,,
75,8,,,,,
70,0,,,,,
70,4,,,,,
25,32,,,,,
28,13,,,,,
100,1,,,,,
85,4,,,,,
28,0,,,,,
38,11,,,,,
19,0,,,,,
50,4,,,,,
100,2,,,,,
170,0,,,,,
20,0,,,,,
80,2,,,,,
65,1,,,,,
45,1,,,,,
156,3,,,,,
90,0,,,,,
43,0,,,,,
105,3,,,,,
105,5,,,,,
1262,2,,,,,
1262,0,,,,,
100,2,,,,,
43,1,,,,,
140,5,,,,,
100,0,,,,,
60,4,,,,,
40,21,,,,,
30,0,,,,,
99,0,,,,,
59,5,,,,,
53,6,,,,,
30,0,,,,,
45,0,,,,,
150,0,,,,,
79,5,,,,,
40,30,,,,,
87,1,,,,,
120,16,,,,,
30,2,,,,,
25,7,,,,,
19,2,,,,,
19,0,,,,,
