date,season,elo1_post
1989/12/3,1989,1574.355
1989/12/3,1989,1419.818
1989/12/3,1989,1476.743
1989/12/3,1989,1295.261
1989/12/4,1989,1447.524
1989/12/10,1989,1597.482
1989/12/10,1989,1608.055
1989/12/10,1989,1562.69
1989/12/10,1989,1481.424
1989/12/10,1989,1534.499
1989/12/10,1989,1536.725
1989/12/10,1989,1547.648
1989/12/10,1989,1560.65
1989/12/10,1989,1598.571
1989/12/10,1989,1503.565
1989/12/10,1989,1402.867
1989/12/10,1989,1533.688
1989/12/10,1989,1434.017
1989/12/11,1989,1589.684
1989/12/16,1989,1371.834
1989/12/16,1989,1608.3
1989/12/17,1989,1560.323
1989/12/17,1989,1497.689
1989/12/17,1989,1446.749
1989/12/17,1989,1499.986
1989/12/17,1989,1569.753
1989/12/17,1989,1328.889
1989/12/17,1989,1547.323
1989/12/17,1989,1524.894
1989/12/17,1989,1734.501
1989/12/17,1989,1600.663
1989/12/17,1989,1445.941
1989/12/18,1989,1582.864
1989/12/23,1989,1366.246
1989/12/23,1989,1464.437
1989/12/23,1989,1508.883
1989/12/24,1989,1463.884
1989/12/24,1989,1435.547
1989/12/24,1989,1311.648
1989/12/24,1989,1464.089
1989/12/24,1989,1594.031
1989/12/24,1989,1608.824
1989/12/24,1989,1623.766
1989/12/24,1989,1270.857
1989/12/24,1989,1353.815
1989/12/24,1989,1741.063
1989/12/25,1989,1595.514
1989/12/31,1989,1493.503
1989/12/31,1989,1562.661
1990/1/6,1989,1755.16
1990/1/6,1989,1579.16
1990/1/7,1989,1601.334
1990/1/7,1989,1604.273
1990/1/14,1989,1624.585
1990/1/14,1989,1773.33
1990/1/28,1989,1794.712
1990/9/9,1990,1573.952
1990/9/9,1990,1519.547
1990/9/9,1990,1584.091
1990/9/9,1990,1442.67
1990/9/9,1990,1523.801
1990/9/9,1990,1435.135
1990/9/9,1990,1545.267
1990/9/9,1990,1365.775
1990/9/9,1990,1520.974
1990/9/9,1990,1559.559
1990/9/9,1990,1485.629
1990/9/9,1990,1564.796
1990/9/9,1990,1412.356
1990/9/10,1990,1568.599
1990/9/16,1990,1437.539
1990/9/16,1990,1533.425
1990/9/16,1990,1510.303
1990/9/16,1990,1422.334
1990/9/16,1990,1572.634
1990/9/16,1990,1488.086
1990/9/16,1990,1348.862
1990/9/16,1990,1421.703
1990/9/16,1990,1444.086
1990/9/16,1990,1450.185
1990/9/16,1990,1715.674
1990/9/16,1990,1526.054
1990/9/16,1990,1481.452
1990/9/17,1990,1557.208
1990/9/23,1990,1580.179
1990/9/23,1990,1563.775
1990/9/23,1990,1553.274
1990/9/23,1990,1470.543
1990/9/23,1990,1566.831
1990/9/23,1990,1433.912
1990/9/23,1990,1504.249
1990/9/23,1990,1566.443
1990/9/23,1990,1538.212
1990/9/23,1990,1451.858
1990/9/23,1990,1617.788
1990/9/23,1990,1718.96
1990/9/23,1990,1558.282
1990/9/24,1990,1395.204
1990/9/30,1990,1377.165
1990/9/30,1990,1536.812
1990/9/30,1990,1578.095
1990/9/30,1990,1421.71
1990/9/30,1990,1572.052
1990/9/30,1990,1395.967
1990/9/30,1990,1529.442
1990/9/30,1990,1623.635
1990/9/30,1990,1451.101
1990/9/30,1990,1565.068
1990/9/30,1990,1472.29
1990/10/1,1990,1466.655
1990/10/7,1990,1493.118
1990/10/7,1990,1491.205
1990/10/7,1990,1403.181
1990/10/7,1990,1535.893
1990/10/7,1990,1357.233
1990/10/7,1990,1503.373
1990/10/7,1990,1370.075
1990/10/7,1990,1495.128
1990/10/7,1990,1587.595
1990/10/7,1990,1555.753
1990/10/7,1990,1548.471
1990/10/8,1990,1547.905
1990/10/14,1990,1398.324
1990/10/14,1990,1386.949
1990/10/14,1990,1528.279
1990/10/14,1990,1555.55
1990/10/14,1990,1507.393
1990/10/14,1990,1572.072
1990/10/14,1990,1395.27
1990/10/14,1990,1568.288
1990/10/14,1990,1569.742
1990/10/14,1990,1458.992
1990/10/14,1990,1564.139
1990/10/15,1990,1545.134
1990/10/18,1990,1562.887
1990/10/21,1990,1507.626
1990/10/21,1990,1744.226
1990/10/21,1990,1585.92
1990/10/21,1990,1551.418
1990/10/21,1990,1463.259
1990/10/21,1990,1592.001
1990/10/21,1990,1447.797
1990/10/21,1990,1432.708
1990/10/21,1990,1643.189
1990/10/21,1990,1534.292
1990/10/22,1990,1446.847
1990/10/28,1990,1746.856
1990/10/28,1990,1519.599
1990/10/28,1990,1455.782
1990/10/28,1990,1347.878
1990/10/28,1990,1380.223
1990/10/28,1990,1424.11
1990/10/28,1990,1473.663
1990/10/28,1990,1357.663
1990/10/28,1990,1658.771
1990/10/28,1990,1488.023
1990/10/28,1990,1436.263
1990/10/29,1990,1554.206
1990/11/4,1990,1547.393
1990/11/4,1990,1471.035
1990/11/4,1990,1468.966
1990/11/4,1990,1481.33
1990/11/4,1990,1599.12
1990/11/4,1990,1431.79
1990/11/4,1990,1552.429
1990/11/4,1990,1449.537
1990/11/4,1990,1418.089
1990/11/4,1990,1565.771
1990/11/4,1990,1386.617
1990/11/4,1990,1479.662
1990/11/4,1990,1519.377
1990/11/5,1990,1420.744
1990/11/11,1990,1641.157
1990/11/11,1990,1442.467
1990/11/11,1990,1607.293
1990/11/11,1990,1542
1990/11/11,1990,1538.787
1990/11/11,1990,1323.486
1990/11/11,1990,1413.322
1990/11/11,1990,1532.986
1990/11/11,1990,1538.469
1990/11/11,1990,1334.186
1990/11/11,1990,1496.281
1990/11/12,1990,1571.88
1990/11/18,1990,1564.094
1990/11/18,1990,1645.748
1990/11/18,1990,1484.422
1990/11/18,1990,1578.532
1990/11/18,1990,1762.83
1990/11/18,1990,1704.661
1990/11/18,1990,1352.067
1990/11/18,1990,1394.39
1990/11/18,1990,1515.621
1990/11/18,1990,1401.198
1990/11/18,1990,1463.839
1990/11/18,1990,1443.854
1990/11/18,1990,1471.948
1990/11/19,1990,1596.945
1990/11/22,1990,1395.119
1990/11/22,1990,1460.206
1990/11/25,1990,1710.311
1990/11/25,1990,1380.159
1990/11/25,1990,1560.899
1990/11/25,1990,1377.428
1990/11/25,1990,1475.931
1990/11/25,1990,1542.726
1990/11/25,1990,1612.387
1990/11/25,1990,1491.731
1990/11/25,1990,1525.306
1990/11/25,1990,1373.189
1990/11/25,1990,1514.955
1990/11/26,1990,1546.133
1990/12/2,1990,1506.937
1990/12/2,1990,1356.895
1990/12/2,1990,1496.776
1990/12/2,1990,1591.096
1990/12/2,1990,1283.913
1990/12/2,1990,1574.019
1990/12/2,1990,1375.413
1990/12/2,1990,1644.889
1990/12/2,1990,1389.181
1990/12/2,1990,1414.78
1990/12/2,1990,1579.539
1990/12/2,1990,1530.559
1990/12/2,1990,1446.383
1990/12/3,1990,1721.103
1990/12/9,1990,1347.612
1990/12/9,1990,1492.399
1990/12/9,1990,1546.105
1990/12/9,1990,1579.873
1990/12/9,1990,1538.28
1990/12/9,1990,1670.674
1990/12/9,1990,1604.926
1990/12/9,1990,1472.586
1990/12/9,1990,1593.446
1990/12/9,1990,1446.497
1990/12/9,1990,1523.175
1990/12/10,1990,1432.975
1990/12/15,1990,1650.761
1990/12/15,1990,1266.088
1990/12/16,1990,1605.629
1990/12/16,1990,1413.187
1990/12/16,1990,1563.823
1990/12/16,1990,1511.056
1990/12/16,1990,1470.477
1990/12/16,1990,1602.321
1990/12/16,1990,1354.31
1990/12/16,1990,1344.182
1990/12/16,1990,1442.61
1990/12/16,1990,1590.162
1990/12/16,1990,1460.563
1990/12/17,1990,1506.756
1990/12/22,1990,1512.897
1990/12/22,1990,1492.137
1990/12/22,1990,1431.301
1990/12/23,1990,1566.098
1990/12/23,1990,1364.712
1990/12/23,1990,1384.395
1990/12/23,1990,1364.705
1990/12/23,1990,1699.459
1990/12/23,1990,1511.292
1990/12/23,1990,1717.792
1990/12/23,1990,1612.899
1990/12/23,1990,1469.378
1990/12/23,1990,1520.021
1990/12/23,1990,1559.389
1990/12/29,1990,1530.545
1990/12/29,1990,1378.655
1990/12/30,1990,1599.376
1990/12/30,1990,1504.845
1990/12/30,1990,1386.736
1990/12/30,1990,1577.435
1990/12/30,1990,1242.695
1990/12/30,1990,1465.88
1990/12/30,1990,1394.901
1990/12/30,1990,1541.84
1990/12/30,1990,1602.128
1990/12/30,1990,1614.287
1990/12/30,1990,1519.073
1990/12/31,1990,1546.873
1991/1/5,1990,1607.693
1991/1/5,1990,1583.782
1991/1/6,1990,1551.66
1991/1/6,1990,1550.739
1991/1/12,1990,1741.718
1991/1/12,1990,1680.213
1991/1/13,1990,1676.634
1991/1/13,1990,1628.981
1991/1/20,1990,1705.253
1991/1/20,1990,1725.863
1991/1/27,1990,1699.717
1991/9/1,1991,1449.45
1991/9/1,1991,1511.561
1991/9/1,1991,1600.723
1991/9/1,1991,1432.518
1991/9/1,1991,1579.325
1991/9/1,1991,1420.12
1991/9/1,1991,1364.331
1991/9/1,1991,1643.225
1991/9/1,1991,1447.333
1991/9/1,1991,1541.221
1991/9/1,1991,1563.013
1991/9/1,1991,1530.858
1991/9/1,1991,1536.129
1991/9/2,1991,1644.102
1991/9/8,1991,1607.941
1991/9/8,1991,1658.365
1991/9/8,1991,1653.735
1991/9/8,1991,1529.669
1991/9/8,1991,1462.348
1991/9/8,1991,1413.991
1991/9/8,1991,1409.302
1991/9/8,1991,1478.822
1991/9/8,1991,1566.54
1991/9/8,1991,1550.483
1991/9/8,1991,1535.295
1991/9/8,1991,1549.338
1991/9/8,1991,1332.564
1991/9/9,1991,1455.185
1991/9/15,1991,1496.146
1991/9/15,1991,1576.392
1991/9/15,1991,1535.008
1991/9/15,1991,1434.046
1991/9/15,1991,1627.007
1991/9/15,1991,1408.958
1991/9/15,1991,1563.215
1991/9/15,1991,1414.048
1991/9/15,1991,1413.656
1991/9/15,1991,1518.839
1991/9/15,1991,1424.605
1991/9/15,1991,1517.917
1991/9/15,1991,1555.721
1991/9/16,1991,1610.25
1991/9/22,1991,1452.44
1991/9/22,1991,1598.796
1991/9/22,1991,1596.952
1991/9/22,1991,1549.664
1991/9/22,1991,1400.541
1991/9/22,1991,1531.053
1991/9/22,1991,1441.588
1991/9/22,1991,1351.618
1991/9/22,1991,1391.288
1991/9/22,1991,1582.001
1991/9/22,1991,1452.562
1991/9/22,1991,1555.306
1991/9/22,1991,1646.461
1991/9/23,1991,1564.021
1991/9/29,1991,1466.554
1991/9/29,1991,1429.318
1991/9/29,1991,1688.195
1991/9/29,1991,1478.554
1991/9/29,1991,1474.366
1991/9/29,1991,1565.492
1991/9/29,1991,1533.934
1991/9/29,1991,1416.299
1991/9/29,1991,1443.677
1991/9/29,1991,1463.165
1991/9/29,1991,1515.19
1991/9/30,1991,1660.732
1991/10/6,1991,1322.1
1991/10/6,1991,1606.107
1991/10/6,1991,1387.154
1991/10/6,1991,1385.697
1991/10/6,1991,1588.462
1991/10/6,1991,1543.928
1991/10/6,1991,1360.051
1991/10/6,1991,1422.684
1991/10/6,1991,1527.793
1991/10/6,1991,1389.133
1991/10/6,1991,1527.815
1991/10/7,1991,1596.227
1991/10/13,1991,1448.478
1991/10/13,1991,1478.031
1991/10/13,1991,1531.806
1991/10/13,1991,1489.731
1991/10/13,1991,1689.521
1991/10/13,1991,1618.12
1991/10/13,1991,1591.294
1991/10/13,1991,1516.867
1991/10/13,1991,1507.094
1991/10/13,1991,1654.412
1991/10/14,1991,1526.942
1991/10/17,1991,1368.943
1991/10/20,1991,1446.318
1991/10/20,1991,1614.161
1991/10/20,1991,1488.714
1991/10/20,1991,1545.136
1991/10/20,1991,1647.453
1991/10/20,1991,1497.031
1991/10/20,1991,1553.356
1991/10/20,1991,1411.626
1991/10/20,1991,1330.455
1991/10/20,1991,1340.816
1991/10/21,1991,1661.88
1991/10/27,1991,1470.171
1991/10/27,1991,1565.603
1991/10/27,1991,1332.743
1991/10/27,1991,1337.099
1991/10/27,1991,1505.099
1991/10/27,1991,1408.056
1991/10/27,1991,1424.83
1991/10/27,1991,1545.19
1991/10/27,1991,1588.211
1991/10/27,1991,1625.775
1991/10/27,1991,1639.856
1991/10/28,1991,1612.161
1991/11/3,1991,1519.458
1991/11/3,1991,1319.445
1991/11/3,1991,1712.904
1991/11/3,1991,1664.729
1991/11/3,1991,1400.301
1991/11/3,1991,1500.647
1991/11/3,1991,1565.071
1991/11/3,1991,1479.418
1991/11/3,1991,1585.078
1991/11/3,1991,1489.032
1991/11/3,1991,1431.214
1991/11/4,1991,1538.812
1991/11/10,1991,1419.685
1991/11/10,1991,1654.549
1991/11/10,1991,1360.599
1991/11/10,1991,1637.664
1991/11/10,1991,1467.296
1991/11/10,1991,1516.586
1991/11/10,1991,1556.115
1991/11/10,1991,1376.003
1991/11/10,1991,1380.651
1991/11/10,1991,1406.042
1991/11/10,1991,1723.298
1991/11/10,1991,1391.496
1991/11/10,1991,1417.818
1991/11/11,1991,1490.614
1991/11/17,1991,1465.602
1991/11/17,1991,1610.992
1991/11/17,1991,1578.207
1991/11/17,1991,1555.549
1991/11/17,1991,1584.226
1991/11/17,1991,1602.094
1991/11/17,1991,1367.44
1991/11/17,1991,1495.874
1991/11/17,1991,1320.6
1991/11/17,1991,1441.518
1991/11/17,1991,1642.018
1991/11/17,1991,1508.481
1991/11/17,1991,1305.883
1991/11/18,1991,1497.462
1991/11/24,1991,1352.26
1991/11/24,1991,1354.163
1991/11/24,1991,1602.049
1991/11/24,1991,1503.503
1991/11/24,1991,1427.867
1991/11/24,1991,1377.989
1991/11/24,1991,1334.024
1991/11/24,1991,1609.465
1991/11/24,1991,1333.099
1991/11/24,1991,1711.498
1991/11/24,1991,1476.849
1991/11/24,1991,1500.998
1991/11/24,1991,1535.681
1991/11/25,1991,1385.228
1991/11/28,1991,1569.545
1991/11/28,1991,1525.8
1991/12/1,1991,1281.312
1991/12/1,1991,1649.076
1991/12/1,1991,1507.091
1991/12/1,1991,1530.499
1991/12/1,1991,1675.953
1991/12/1,1991,1376.242
1991/12/1,1991,1573.866
1991/12/1,1991,1413.554
1991/12/1,1991,1526.009
1991/12/1,1991,1375.18
1991/12/2,1991,1578.968
1991/12/8,1991,1354.097
1991/12/8,1991,1339.081
1991/12/8,1991,1548.736
1991/12/8,1991,1590.541
1991/12/8,1991,1314.987
1991/12/8,1991,1596.148
1991/12/8,1991,1552.385
1991/12/8,1991,1585.226
1991/12/8,1991,1347.205
1991/12/8,1991,1587.107
1991/12/8,1991,1498.79
1991/12/8,1991,1609.136
1991/12/8,1991,1436.68
1991/12/9,1991,1543.414
1991/12/14,1991,1675.022
1991/12/14,1991,1594.364
1991/12/15,1991,1354.161
1991/12/15,1991,1426.916
1991/12/15,1991,1454.913
1991/12/15,1991,1261.84
1991/12/15,1991,1737.106
1991/12/15,1991,1584.822
1991/12/15,1991,1475.985
1991/12/15,1991,1493.513
1991/12/15,1991,1436.091
1991/12/15,1991,1598.269
1991/12/15,1991,1564.283
1991/12/16,1991,1595.546
1991/12/21,1991,1442.209
1991/12/21,1991,1557.923
1991/12/22,1991,1493.455
1991/12/22,1991,1325.551
1991/12/22,1991,1539.915
1991/12/22,1991,1599.077
1991/12/22,1991,1496.415
1991/12/22,1991,1327.705
1991/12/22,1991,1674.399
1991/12/22,1991,1426.434
1991/12/22,1991,1489.488
1991/12/22,1991,1598.181
1991/12/22,1991,1378.401
1991/12/23,1991,1695.766
1991/12/28,1991,1581.059
1991/12/28,1991,1622.675
1991/12/29,1991,1599.932
1991/12/29,1991,1555.324
1992/1/4,1991,1616.357
1992/1/4,1991,1735.236
1992/1/5,1991,1643.362
1992/1/5,1991,1694.804
1992/1/12,1991,1702.731
1992/1/12,1991,1753.897
1992/1/26,1991,1775.917
1992/9/6,1992,1631.687
1992/9/6,1992,1536.632
1992/9/6,1992,1359.897
1992/9/6,1992,1407.921
1992/9/6,1992,1576.017
1992/9/6,1992,1513.933
1992/9/6,1992,1556.382
1992/9/6,1992,1453.664
1992/9/6,1992,1551.554
1992/9/6,1992,1584.277
1992/9/6,1992,1422.881
1992/9/6,1992,1430.117
1992/9/7,1992,1592.553
1992/9/13,1992,1539.324
1992/9/13,1992,1586.31
1992/9/13,1992,1664.775
1992/9/13,1992,1640.321
1992/9/13,1992,1605.316
1992/9/13,1992,1344.173
1992/9/13,1992,1347.964
1992/9/13,1992,1495.352
1992/9/13,1992,1436.136
1992/9/13,1992,1572.627
1992/9/13,1992,1477.299
1992/9/13,1992,1593.097
1992/9/13,1992,1403.526
1992/9/14,1992,1399.984
1992/9/20,1992,1528.337
1992/9/20,1992,1619.572
1992/9/20,1992,1565.666
1992/9/20,1992,1354.556
1992/9/20,1992,1402.008
1992/9/20,1992,1656.527
1992/9/20,1992,1529.831
1992/9/20,1992,1433.278
1992/9/20,1992,1458.744
1992/9/20,1992,1616.815
1992/9/20,1992,1397.348
1992/9/20,1992,1478.161
1992/9/20,1992,1672.701
1992/9/21,1992,1491.304
1992/9/27,1992,1437.98
1992/9/27,1992,1409.971
1992/9/27,1992,1445.772
1992/9/27,1992,1550.432
1992/9/27,1992,1419.237
1992/9/27,1992,1513.196
1992/9/27,1992,1341.488
1992/9/27,1992,1578.139
1992/9/27,1992,1569.13
1992/9/27,1992,1427.212
1992/9/28,1992,1605.528
1992/10/4,1992,1680.537
1992/10/4,1992,1460.024
1992/10/4,1992,1526.232
1992/10/4,1992,1592.348
1992/10/4,1992,1368.191
1992/10/4,1992,1524.013
1992/10/4,1992,1614.37
1992/10/4,1992,1411.933
1992/10/4,1992,1426.43
1992/10/4,1992,1527.921
1992/10/4,1992,1409.385
1992/10/5,1992,1644.785
1992/10/11,1992,1603.838
1992/10/11,1992,1389.116
1992/10/11,1992,1603.95
1992/10/11,1992,1497.732
1992/10/11,1992,1320.63
1992/10/11,1992,1619.063
1992/10/11,1992,1407.467
1992/10/11,1992,1525.528
1992/10/11,1992,1596.419
1992/10/11,1992,1444.412
1992/10/12,1992,1668.79
1992/10/15,1992,1549.264
1992/10/18,1992,1354.06
1992/10/18,1992,1346.735
1992/10/18,1992,1523.149
1992/10/18,1992,1462.415
1992/10/18,1992,1679.49
1992/10/18,1992,1381.307
1992/10/18,1992,1621.383
1992/10/18,1992,1587.429
1992/10/18,1992,1701.277
1992/10/18,1992,1439.141
1992/10/18,1992,1610.176
1992/10/19,1992,1518.315
1992/10/25,1992,1378.791
1992/10/25,1992,1553.214
1992/10/25,1992,1618.238
1992/10/25,1992,1590.338
1992/10/25,1992,1461.987
1992/10/25,1992,1500.437
1992/10/25,1992,1559.901
1992/10/25,1992,1540.574
1992/10/25,1992,1501.734
1992/10/25,1992,1366.872
1992/10/25,1992,1306.192
1992/10/26,1992,1402.078
1992/11/1,1992,1435.847
1992/11/1,1992,1572.727
1992/11/1,1992,1414.627
1992/11/1,1992,1507.761
1992/11/1,1992,1592.578
1992/11/1,1992,1610.754
1992/11/1,1992,1487.65
1992/11/1,1992,1635.34
1992/11/1,1992,1389.841
1992/11/1,1992,1482.62
1992/11/1,1992,1663.275
1992/11/2,1992,1506.256
1992/11/8,1992,1580.88
1992/11/8,1992,1464.227
1992/11/8,1992,1568.39
1992/11/8,1992,1617.231
1992/11/8,1992,1356.559
1992/11/8,1992,1291.191
1992/11/8,1992,1543.385
1992/11/8,1992,1559.717
1992/11/8,1992,1405.79
1992/11/8,1992,1485.023
1992/11/8,1992,1358.305
1992/11/8,1992,1608.668
1992/11/8,1992,1345.639
1992/11/9,1992,1480.608
1992/11/15,1992,1489.046
1992/11/15,1992,1338.204
1992/11/15,1992,1436.296
1992/11/15,1992,1653.092
1992/11/15,1992,1564.084
1992/11/15,1992,1432.475
1992/11/15,1992,1578.164
1992/11/15,1992,1363.012
1992/11/15,1992,1497.626
1992/11/15,1992,1470.07
1992/11/15,1992,1591.903
1992/11/15,1992,1601.299
1992/11/15,1992,1686.021
1992/11/16,1992,1531.558
1992/11/22,1992,1331.969
1992/11/22,1992,1520.143
1992/11/22,1992,1402.813
1992/11/22,1992,1586.211
1992/11/22,1992,1534.023
1992/11/22,1992,1425.507
1992/11/22,1992,1642.995
1992/11/22,1992,1544.041
1992/11/22,1992,1571.983
1992/11/22,1992,1398.582
1992/11/22,1992,1497.653
1992/11/22,1992,1348.504
1992/11/22,1992,1431.316
1992/11/23,1992,1639.412
1992/11/26,1992,1464.995
1992/11/26,1992,1676.676
1992/11/29,1992,1491.021
1992/11/29,1992,1652.582
1992/11/29,1992,1711.19
1992/11/29,1992,1477.33
1992/11/29,1992,1406.529
1992/11/29,1992,1480.518
1992/11/29,1992,1385.454
1992/11/29,1992,1355.494
1992/11/29,1992,1382.58
1992/11/29,1992,1604.037
1992/11/29,1992,1526.815
1992/11/30,1992,1353.715
1992/12/3,1992,1661.087
1992/12/6,1992,1479.721
1992/12/6,1992,1632.36
1992/12/6,1992,1502.736
1992/12/6,1992,1495.555
1992/12/6,1992,1722.536
1992/12/6,1992,1541.006
1992/12/6,1992,1309.969
1992/12/6,1992,1576.907
1992/12/6,1992,1371.697
1992/12/6,1992,1325.386
1992/12/6,1992,1530.587
1992/12/6,1992,1594.496
1992/12/7,1992,1578.705
1992/12/12,1992,1406.016
1992/12/12,1992,1592.659
1992/12/13,1992,1462.849
1992/12/13,1992,1643.878
1992/12/13,1992,1301.441
1992/12/13,1992,1447.484
1992/12/13,1992,1406.759
1992/12/13,1992,1588.171
1992/12/13,1992,1552.279
1992/12/13,1992,1342.987
1992/12/13,1992,1575.421
1992/12/13,1992,1401.302
1992/12/13,1992,1562.45
1992/12/14,1992,1542.179
1992/12/19,1992,1735.08
1992/12/19,1992,1479.655
1992/12/20,1992,1520.754
1992/12/20,1992,1546.883
1992/12/20,1992,1411.109
1992/12/20,1992,1483.711
1992/12/20,1992,1482.523
1992/12/20,1992,1374.982
1992/12/20,1992,1459.579
1992/12/20,1992,1650.97
1992/12/20,1992,1532.604
1992/12/20,1992,1532.59
1992/12/20,1992,1652.688
1992/12/21,1992,1484.678
1992/12/26,1992,1618.995
1992/12/26,1992,1382.607
1992/12/27,1992,1283.895
1992/12/27,1992,1575.671
1992/12/27,1992,1369.942
1992/12/27,1992,1420.229
1992/12/27,1992,1659.812
1992/12/27,1992,1604.889
1992/12/27,1992,1610.049
1992/12/27,1992,1546.647
1992/12/27,1992,1357.322
1992/12/27,1992,1703.269
1992/12/27,1992,1323.388
1992/12/28,1992,1742.206
1993/1/2,1992,1575.646
1993/1/2,1992,1621.337
1993/1/3,1992,1598.929
1993/1/3,1992,1631.417
1993/1/9,1992,1753.559
1993/1/9,1992,1514.419
1993/1/10,1992,1727.954
1993/1/10,1992,1588.254
1993/1/17,1992,1722.172
1993/1/17,1992,1556.07
1993/1/31,1992,1784.424
1993/9/5,1993,1428.066
1993/9/5,1993,1526.498
1993/9/5,1993,1481.797
1993/9/5,1993,1404.757
1993/9/5,1993,1507.114
1993/9/5,1993,1439.141
1993/9/5,1993,1602.335
1993/9/5,1993,1621.456
1993/9/5,1993,1361.415
1993/9/5,1993,1566.249
1993/9/5,1993,1531.809
1993/9/5,1993,1607.638
1993/9/5,1993,1492.246
1993/9/6,1993,1629.343
1993/9/12,1993,1589.289
1993/9/12,1993,1365.094
1993/9/12,1993,1531.624
1993/9/12,1993,1638.723
1993/9/12,1993,1441.658
1993/9/12,1993,1460.712
1993/9/12,1993,1375.502
1993/9/12,1993,1339.277
1993/9/12,1993,1515.842
1993/9/12,1993,1574.305
1993/9/12,1993,1512.935
1993/9/12,1993,1546.795
1993/9/12,1993,1519.07
1993/9/13,1993,1515.751
1993/9/19,1993,1630.397
1993/9/19,1993,1643.355
1993/9/19,1993,1477.578
1993/9/19,1993,1520.295
1993/9/19,1993,1531.016
1993/9/19,1993,1545.355
1993/9/19,1993,1435.926
1993/9/19,1993,1323.577
1993/9/19,1993,1641.727
1993/9/20,1993,1550.964
1993/9/26,1993,1515.719
1993/9/26,1993,1539.906
1993/9/26,1993,1585.343
1993/9/26,1993,1441.005
1993/9/26,1993,1481.465
1993/9/26,1993,1522.807
1993/9/26,1993,1641.856
1993/9/26,1993,1463.047
1993/9/26,1993,1330.642
1993/9/27,1993,1398.603
1993/10/3,1993,1646.51
1993/10/3,1993,1548.978
1993/10/3,1993,1570.398
1993/10/3,1993,1453.999
1993/10/3,1993,1465.527
1993/10/3,1993,1443.138
1993/10/3,1993,1370
1993/10/3,1993,1594.146
1993/10/3,1993,1451.473
1993/10/3,1993,1665.045
1993/10/4,1993,1567.962
1993/10/10,1993,1608.453
1993/10/10,1993,1513.452
1993/10/10,1993,1534.821
1993/10/10,1993,1511.298
1993/10/10,1993,1442.164
1993/10/10,1993,1481.808
1993/10/10,1993,1573.244
1993/10/10,1993,1406.52
1993/10/10,1993,1534.296
1993/10/10,1993,1510.608
1993/10/11,1993,1614.013
1993/10/14,1993,1406.042
1993/10/17,1993,1496.082
1993/10/17,1993,1699.511
1993/10/17,1993,1593.081
1993/10/17,1993,1475.737
1993/10/17,1993,1309.901
1993/10/17,1993,1573.407
1993/10/17,1993,1306.594
1993/10/17,1993,1445.732
1993/10/18,1993,1517.639
1993/10/24,1993,1518.141
1993/10/24,1993,1640.123
1993/10/24,1993,1580.04
1993/10/24,1993,1425.239
1993/10/24,1993,1335.749
1993/10/24,1993,1425.698
1993/10/24,1993,1529.101
1993/10/24,1993,1430.581
1993/10/24,1993,1603.279
1993/10/25,1993,1477.531
1993/10/31,1993,1649.772
1993/10/31,1993,1538.599
1993/10/31,1993,1437.39
1993/10/31,1993,1500.18
1993/10/31,1993,1550.764
1993/10/31,1993,1563.584
1993/10/31,1993,1564.572
1993/10/31,1993,1625.823
1993/10/31,1993,1530.987
1993/10/31,1993,1426.007
1993/10/31,1993,1420.352
1993/11/1,1993,1640.172
1993/11/7,1993,1477.319
1993/11/7,1993,1734.137
1993/11/7,1993,1503.328
1993/11/7,1993,1291.132
1993/11/7,1993,1493.622
1993/11/7,1993,1542.137
1993/11/7,1993,1458.917
1993/11/7,1993,1485.511
1993/11/7,1993,1448.548
1993/11/7,1993,1540.592
1993/11/7,1993,1292.796
1993/11/8,1993,1579.324
1993/11/14,1993,1512.201
1993/11/14,1993,1574.952
1993/11/14,1993,1737.974
1993/11/14,1993,1388.656
1993/11/14,1993,1431.257
1993/11/14,1993,1518.98
1993/11/14,1993,1543.835
1993/11/14,1993,1396.872
1993/11/14,1993,1274.141
1993/11/14,1993,1487.437
1993/11/14,1993,1344.639
1993/11/14,1993,1567.903
1993/11/15,1993,1598.469
1993/11/21,1993,1495.606
1993/11/21,1993,1607.695
1993/11/21,1993,1405.178
1993/11/21,1993,1495.163
1993/11/21,1993,1574.917
1993/11/21,1993,1436.435
1993/11/21,1993,1619.043
1993/11/21,1993,1568.242
1993/11/21,1993,1498.407
1993/11/21,1993,1585.654
1993/11/21,1993,1381.243
1993/11/21,1993,1524.729
1993/11/22,1993,1681.864
1993/11/25,1993,1502.838
1993/11/25,1993,1675.627
1993/11/28,1993,1430.53
1993/11/28,1993,1589.468
1993/11/28,1993,1506.926
1993/11/28,1993,1391.614
1993/11/28,1993,1280.101
1993/11/28,1993,1300.724
1993/11/28,1993,1572.967
1993/11/28,1993,1414.766
1993/11/28,1993,1472.817
1993/11/28,1993,1599.13
1993/11/28,1993,1611.05
1993/11/29,1993,1358.853
1993/12/5,1993,1356.344
1993/12/5,1993,1698.319
1993/12/5,1993,1547.215
1993/12/5,1993,1509.705
1993/12/5,1993,1448.177
1993/12/5,1993,1536.009
1993/12/5,1993,1539.076
1993/12/5,1993,1398.043
1993/12/5,1993,1600.246
1993/12/5,1993,1614.363
1993/12/5,1993,1582.537
1993/12/5,1993,1471.115
1993/12/5,1993,1467.895
1993/12/6,1993,1683.014
1993/12/11,1993,1436.564
1993/12/11,1993,1512.236
1993/12/12,1993,1499.904
